LeadID,LeadDate,Source,City,Budget,PropertyType,Project,SalesOwner
1613,2024-06-16,99acres,Mumbai,19900000,Villa,Elite Heights,Riya Kapoor
1614,2024-09-04,99acres,Bangalore,4100000,Apartment,Sky Residency,Rohit Sharma
1615,2024-11-26,Facebook,Pune,9200000,Villa,Green Valley,Ravi Mehta
1616,2024-11-19,Google Ads,Pune,4000000,Apartment,Green Valley,Viral Kohli
1617,2024-07-24,Walk-in,Gurgaon,17600000,Apartment,Green Valley,Aman Sharma
1618,2024-09-12,99acres,Bangalore,18500000,Villa,Palm Towers,Riya Kapoor
1619,2024-04-20,Google Ads,Noida,19300000,Plot,Urban Square,Viral Kohli
1620,2024-01-22,99acres,Gurgaon,6700000,Apartment,Urban Square,Priya Kapoor
1621,2024-05-19,Referral,Hyderabad,18600000,Apartment,Urban Square,Priya Kapoor
1622,2024-11-06,Google Ads,Pune,15100000,Villa,Palm Towers,Priya Kapoor
1623,2024-09-22,99acres,Pune,3500000,Plot,Urban Square,Viral Kohli
1624,2024-06-08,Google Ads,Noida,5900000,Plot,Sky Residency,Viral Kohli
1625,2024-07-18,Google Ads,Gurgaon,17900000,Villa,Green Valley,Neha Singh
1626,2024-04-02,Facebook,Bangalore,19400000,Villa,Elite Heights,Rohit Sharma
1627,2024-10-09,Google Ads,Gurgaon,18300000,Villa,Green Valley,Aman Sharma
1628,2024-03-17,Channel Partner,Mumbai,6800000,Villa,Palm Towers,Viral Kohli
1629,2024-05-04,Referral,Mumbai,17200000,Apartment,Green Valley,Shefali Mehta
1630,2024-12-16,Facebook,Noida,13500000,Plot,Elite Heights,Shefali Mehta
1631,2024-08-21,Channel Partner,Gurgaon,15800000,Villa,Elite Heights,Priya Kapoor
1632,2024-04-12,Facebook,Mumbai,8300000,Plot,Palm Towers,Riya Kapoor
1633,2024-07-23,Walk-in,Pune,6300000,Apartment,Palm Towers,Riya Kapoor
1634,2024-11-12,Housing,Gurgaon,10800000,Villa,Palm Towers,Rohit Sharma
1635,2024-12-10,99acres,Hyderabad,9300000,Plot,Green Valley,Rohit Sharma
1636,2024-09-10,Walk-in,Mumbai,4800000,Apartment,Palm Towers,Neha Singh
1637,2024-07-05,Google Ads,Noida,7400000,Apartment,Elite Heights,Priya Kapoor
1638,2024-12-17,99acres,Pune,9500000,Villa,Urban Square,Viral Kohli
1639,2024-09-19,Facebook,Noida,14500000,Apartment,Elite Heights,Shefali Mehta
1640,2024-05-26,Google Ads,Hyderabad,11300000,Plot,Elite Heights,Ravi Mehta
1641,2024-03-14,Google Ads,Noida,18400000,Plot,Sky Residency,Neha Singh
1642,2024-08-04,Google Ads,Bangalore,17900000,Villa,Sky Residency,Riya Kapoor
1643,2024-09-01,Google Ads,Noida,3300000,Villa,Elite Heights,Riya Kapoor
1644,2024-05-16,Google Ads,Noida,3100000,Villa,Sky Residency,Aman Sharma
1645,2024-11-23,Housing,Mumbai,4300000,Apartment,Green Valley,Ravi Mehta
1646,2024-08-03,Channel Partner,Gurgaon,8900000,Villa,Sky Residency,Sachin Tendulkar
1647,2024-06-16,99acres,Hyderabad,5000000,Villa,Sky Residency,Aman Sharma
1648,2024-12-06,99acres,Gurgaon,19800000,Villa,Sky Residency,Rohit Sharma
1649,2024-10-09,Channel Partner,Gurgaon,12900000,Plot,Green Valley,Shefali Mehta
1650,2024-02-24,Referral,Hyderabad,6000000,Plot,Palm Towers,Shefali Mehta
1651,2024-05-25,Facebook,Bangalore,16400000,Villa,Palm Towers,Ravi Mehta
1652,2024-01-22,Google Ads,Gurgaon,13600000,Apartment,Sky Residency,Rohit Sharma
1653,2024-04-04,Channel Partner,Noida,10200000,Villa,Sky Residency,Sachin Tendulkar
1654,2024-09-16,Facebook,Mumbai,3200000,Plot,Sky Residency,Shefali Mehta
1655,2024-07-21,Google Ads,Pune,17500000,Villa,Elite Heights,Priya Kapoor
1656,2024-02-11,Facebook,Bangalore,12200000,Apartment,Green Valley,Priya Kapoor
1657,2024-03-01,Housing,Noida,14500000,Plot,Sky Residency,Riya Kapoor
1658,2024-02-02,Google Ads,Bangalore,13700000,Villa,Green Valley,Praveen Tambe
1659,2024-06-22,Facebook,Mumbai,10400000,Villa,Sky Residency,Sachin Tendulkar
1660,2024-08-24,Facebook,Noida,14500000,Apartment,Palm Towers,Sachin Tendulkar
1661,2024-03-27,Google Ads,Noida,14600000,Apartment,Urban Square,Neha Singh
1662,2024-12-12,Google Ads,Mumbai,14700000,Apartment,Urban Square,Riya Kapoor
1663,2024-01-03,Facebook,Noida,10600000,Villa,Elite Heights,Praveen Tambe
1664,2024-05-29,Walk-in,Pune,17000000,Plot,Palm Towers,Neha Singh
1665,2024-02-28,Housing,Bangalore,15900000,Villa,Urban Square,Viral Kohli
1666,2024-11-17,Channel Partner,Bangalore,7500000,Plot,Green Valley,Rohit Sharma
1667,2024-07-23,Housing,Mumbai,6900000,Villa,Sky Residency,Shefali Mehta
1668,2024-03-28,Facebook,Pune,5300000,Apartment,Sky Residency,Praveen Tambe
1669,2024-01-09,Housing,Gurgaon,13900000,Plot,Elite Heights,Praveen Tambe
1670,2024-10-17,Google Ads,Noida,12000000,Apartment,Palm Towers,Praveen Tambe
1671,2024-09-10,Referral,Bangalore,12900000,Apartment,Sky Residency,Rohit Sharma
1672,2024-03-23,Google Ads,Pune,8800000,Apartment,Elite Heights,Priya Kapoor
1673,2024-08-12,Housing,Pune,15300000,Villa,Elite Heights,Rohit Sharma
1674,2024-11-22,Referral,Noida,16000000,Villa,Green Valley,Ravi Mehta
1675,2024-07-27,99acres,Hyderabad,19000000,Villa,Palm Towers,Ravi Mehta
1676,2024-03-17,99acres,Noida,8600000,Plot,Sky Residency,Shefali Mehta
1677,2024-01-03,Google Ads,Gurgaon,6700000,Plot,Urban Square,Rohit Sharma
1678,2024-05-24,99acres,Bangalore,17500000,Villa,Green Valley,Viral Kohli
1679,2024-04-11,Channel Partner,Bangalore,19300000,Apartment,Green Valley,Aman Sharma
1680,2024-09-09,99acres,Mumbai,6500000,Plot,Elite Heights,Praveen Tambe
1681,2024-07-20,Google Ads,Mumbai,9900000,Villa,Urban Square,Riya Kapoor
1682,2024-03-20,Facebook,Gurgaon,10700000,Plot,Urban Square,Aman Sharma
1683,2024-06-03,Referral,Noida,5700000,Plot,Palm Towers,Rohit Sharma
1684,2024-09-24,99acres,Gurgaon,8400000,Villa,Elite Heights,Aman Sharma
1685,2024-09-17,Facebook,Hyderabad,12200000,Plot,Urban Square,Viral Kohli
1686,2024-11-30,Google Ads,Bangalore,19300000,Plot,Urban Square,Praveen Tambe
1687,2024-11-09,Google Ads,Pune,7300000,Apartment,Urban Square,Rohit Sharma
1688,2024-01-07,Facebook,Gurgaon,15100000,Villa,Sky Residency,Aman Sharma
1689,2024-12-02,Google Ads,Noida,10100000,Plot,Urban Square,Rohit Sharma
1690,2024-05-08,Facebook,Pune,17400000,Villa,Elite Heights,Ravi Mehta
1691,2024-01-22,Google Ads,Noida,5600000,Plot,Palm Towers,Neha Singh
1692,2024-03-22,Google Ads,Gurgaon,19900000,Villa,Elite Heights,Neha Singh
1693,2024-12-08,99acres,Bangalore,19400000,Apartment,Urban Square,Rohit Sharma
1694,2024-07-12,Channel Partner,Noida,12000000,Plot,Urban Square,Sachin Tendulkar
1695,2024-10-12,Housing,Mumbai,4400000,Villa,Urban Square,Neha Singh
1696,2024-09-30,Google Ads,Bangalore,15800000,Apartment,Elite Heights,Viral Kohli
1697,2024-01-31,Facebook,Mumbai,11700000,Plot,Elite Heights,Rohit Sharma
1698,2024-10-05,99acres,Mumbai,9000000,Apartment,Elite Heights,Viral Kohli
1699,2024-04-10,Channel Partner,Hyderabad,6600000,Plot,Sky Residency,Praveen Tambe
1700,2024-04-26,Channel Partner,Gurgaon,18400000,Villa,Palm Towers,Riya Kapoor
1701,2024-08-08,Google Ads,Hyderabad,17200000,Apartment,Elite Heights,Aman Sharma
1702,2024-11-04,Housing,Gurgaon,10300000,Apartment,Green Valley,Sachin Tendulkar
1703,2024-07-24,Google Ads,Gurgaon,7900000,Villa,Palm Towers,Priya Kapoor
1704,2024-01-24,Google Ads,Noida,16600000,Villa,Palm Towers,Sachin Tendulkar
1705,2024-02-16,Google Ads,Pune,10200000,Apartment,Urban Square,Aman Sharma
1706,2024-12-19,Facebook,Gurgaon,3800000,Plot,Green Valley,Sachin Tendulkar
1707,2024-11-24,Google Ads,Mumbai,13900000,Apartment,Elite Heights,Neha Singh
1708,2024-11-12,99acres,Noida,17700000,Apartment,Elite Heights,Priya Kapoor
1709,2024-02-05,Facebook,Bangalore,6500000,Apartment,Elite Heights,Ravi Mehta
1710,2024-01-18,Referral,Noida,4300000,Apartment,Sky Residency,Viral Kohli
1711,2024-11-20,Google Ads,Hyderabad,7600000,Plot,Urban Square,Neha Singh
1712,2024-02-21,99acres,Bangalore,7600000,Apartment,Urban Square,Riya Kapoor
1713,2024-04-27,Google Ads,Noida,13700000,Apartment,Green Valley,Riya Kapoor
1714,2024-04-12,Google Ads,Pune,4400000,Villa,Elite Heights,Riya Kapoor
1715,2024-08-01,Housing,Mumbai,11300000,Apartment,Urban Square,Praveen Tambe
1716,2024-12-04,Facebook,Bangalore,3500000,Villa,Sky Residency,Aman Sharma
1717,2024-03-14,Google Ads,Noida,5000000,Apartment,Green Valley,Praveen Tambe
1718,2024-11-13,Channel Partner,Hyderabad,17600000,Plot,Green Valley,Shefali Mehta
1719,2024-02-22,Housing,Mumbai,11100000,Villa,Urban Square,Viral Kohli
1720,2024-09-20,Google Ads,Noida,17300000,Plot,Elite Heights,Sachin Tendulkar
1721,2024-07-04,Channel Partner,Mumbai,5900000,Villa,Green Valley,Priya Kapoor
1722,2024-02-17,99acres,Hyderabad,5300000,Plot,Palm Towers,Viral Kohli
1723,2024-08-31,Google Ads,Noida,4400000,Apartment,Sky Residency,Ravi Mehta
1724,2024-02-01,Facebook,Bangalore,19900000,Apartment,Elite Heights,Shefali Mehta
1725,2024-03-26,Google Ads,Pune,12400000,Plot,Green Valley,Ravi Mehta
1726,2024-01-25,Channel Partner,Hyderabad,17100000,Apartment,Elite Heights,Aman Sharma
1727,2024-12-26,Facebook,Gurgaon,15300000,Plot,Urban Square,Neha Singh
1728,2024-02-18,99acres,Bangalore,4900000,Apartment,Urban Square,Viral Kohli
1729,2024-12-28,Google Ads,Gurgaon,17000000,Apartment,Urban Square,Viral Kohli
1730,2024-03-17,Housing,Noida,19000000,Plot,Urban Square,Viral Kohli
1731,2024-06-10,Channel Partner,Pune,13700000,Apartment,Elite Heights,Viral Kohli
1732,2024-03-04,Google Ads,Gurgaon,18400000,Plot,Urban Square,Ravi Mehta
1733,2024-02-16,Google Ads,Hyderabad,18000000,Villa,Green Valley,Aman Sharma
1734,2024-12-19,Google Ads,Noida,14600000,Apartment,Sky Residency,Viral Kohli
1735,2024-05-04,Google Ads,Bangalore,7600000,Villa,Green Valley,Neha Singh
1736,2024-12-05,99acres,Hyderabad,14300000,Plot,Palm Towers,Rohit Sharma
1737,2024-10-30,Google Ads,Pune,17400000,Plot,Palm Towers,Rohit Sharma
1738,2024-08-14,Channel Partner,Pune,12000000,Villa,Green Valley,Aman Sharma
1739,2024-12-10,Google Ads,Noida,14900000,Villa,Elite Heights,Aman Sharma
1740,2024-04-05,Walk-in,Bangalore,12000000,Apartment,Sky Residency,Priya Kapoor
1741,2024-11-02,Housing,Noida,3200000,Plot,Elite Heights,Ravi Mehta
1742,2024-03-01,Google Ads,Hyderabad,8400000,Plot,Sky Residency,Rohit Sharma
1743,2024-11-05,Walk-in,Noida,9200000,Apartment,Green Valley,Shefali Mehta
1744,2024-08-28,Channel Partner,Noida,6200000,Apartment,Sky Residency,Aman Sharma
1745,2024-07-08,Google Ads,Hyderabad,3700000,Apartment,Urban Square,Ravi Mehta
1746,2024-09-13,Facebook,Mumbai,4500000,Villa,Palm Towers,Rohit Sharma
1747,2024-03-01,Google Ads,Bangalore,10500000,Apartment,Sky Residency,Praveen Tambe
1748,2024-11-11,99acres,Noida,12300000,Villa,Urban Square,Rohit Sharma
1749,2024-04-22,Facebook,Noida,9900000,Plot,Urban Square,Viral Kohli
1750,2024-10-26,Google Ads,Noida,15700000,Plot,Palm Towers,Sachin Tendulkar
1751,2024-02-17,Google Ads,Gurgaon,12600000,Villa,Green Valley,Rohit Sharma
1752,2024-05-27,Channel Partner,Hyderabad,7000000,Apartment,Urban Square,Shefali Mehta
1753,2024-06-14,Referral,Bangalore,14100000,Villa,Palm Towers,Riya Kapoor
1754,2024-03-03,Google Ads,Gurgaon,12500000,Apartment,Palm Towers,Ravi Mehta
1755,2024-01-19,Facebook,Hyderabad,13700000,Villa,Sky Residency,Neha Singh
1756,2024-07-20,Google Ads,Mumbai,3000000,Villa,Palm Towers,Neha Singh
1757,2024-05-25,Facebook,Gurgaon,10600000,Plot,Elite Heights,Priya Kapoor
1758,2024-12-14,Google Ads,Bangalore,5200000,Plot,Elite Heights,Viral Kohli
1759,2024-10-01,Google Ads,Mumbai,10000000,Plot,Urban Square,Rohit Sharma
1760,2024-08-04,99acres,Mumbai,18700000,Plot,Palm Towers,Riya Kapoor
1761,2024-08-14,99acres,Mumbai,19100000,Plot,Elite Heights,Riya Kapoor
1762,2024-06-07,Facebook,Gurgaon,8500000,Plot,Sky Residency,Aman Sharma
1763,2024-09-29,Referral,Noida,4900000,Plot,Elite Heights,Viral Kohli
1764,2024-07-14,Referral,Mumbai,12900000,Villa,Urban Square,Riya Kapoor
1765,2024-08-15,Google Ads,Pune,11300000,Apartment,Elite Heights,Ravi Mehta
1766,2024-11-23,Facebook,Bangalore,13100000,Apartment,Palm Towers,Rohit Sharma
1767,2024-05-04,Google Ads,Mumbai,7000000,Plot,Elite Heights,Praveen Tambe
1768,2024-07-12,Facebook,Bangalore,17100000,Apartment,Urban Square,Ravi Mehta
1769,2024-03-10,99acres,Mumbai,10200000,Villa,Green Valley,Priya Kapoor
1770,2024-09-01,Facebook,Noida,19400000,Plot,Elite Heights,Priya Kapoor
1771,2024-05-23,Facebook,Bangalore,8900000,Villa,Elite Heights,Priya Kapoor
1772,2024-09-05,99acres,Gurgaon,17000000,Apartment,Elite Heights,Priya Kapoor
1773,2024-05-22,Channel Partner,Noida,11400000,Villa,Green Valley,Ravi Mehta
1774,2024-03-27,Walk-in,Mumbai,12300000,Villa,Elite Heights,Sachin Tendulkar
1775,2024-06-15,Google Ads,Noida,8800000,Plot,Urban Square,Praveen Tambe
1776,2024-02-06,Channel Partner,Mumbai,15400000,Villa,Green Valley,Aman Sharma
1777,2024-03-28,Google Ads,Noida,11200000,Villa,Palm Towers,Rohit Sharma
1778,2024-09-12,Facebook,Bangalore,12600000,Apartment,Sky Residency,Neha Singh
1779,2024-04-27,99acres,Gurgaon,9400000,Apartment,Palm Towers,Riya Kapoor
1780,2024-07-17,Walk-in,Bangalore,9600000,Apartment,Green Valley,Neha Singh
1781,2024-01-04,Housing,Hyderabad,5600000,Plot,Sky Residency,Sachin Tendulkar
1782,2024-04-26,Google Ads,Noida,5600000,Plot,Elite Heights,Neha Singh
1783,2024-09-30,Google Ads,Gurgaon,5700000,Villa,Elite Heights,Priya Kapoor
1784,2024-09-27,99acres,Mumbai,5200000,Apartment,Urban Square,Rohit Sharma
1785,2024-09-11,99acres,Gurgaon,4000000,Apartment,Palm Towers,Ravi Mehta
1786,2024-12-11,Facebook,Gurgaon,20000000,Plot,Elite Heights,Riya Kapoor
1787,2024-04-08,Housing,Bangalore,10900000,Apartment,Palm Towers,Viral Kohli
1788,2024-02-01,Referral,Hyderabad,13900000,Apartment,Elite Heights,Ravi Mehta
1789,2024-06-03,Referral,Noida,9600000,Apartment,Urban Square,Neha Singh
1790,2024-04-29,Housing,Noida,15000000,Villa,Green Valley,Rohit Sharma
1791,2024-01-27,Channel Partner,Mumbai,8400000,Plot,Green Valley,Sachin Tendulkar
1792,2024-02-21,Walk-in,Noida,18300000,Apartment,Green Valley,Neha Singh
1793,2024-06-30,Google Ads,Hyderabad,16900000,Villa,Palm Towers,Aman Sharma
1794,2024-09-04,Referral,Noida,4300000,Apartment,Elite Heights,Rohit Sharma
1795,2024-11-26,Channel Partner,Hyderabad,11500000,Villa,Green Valley,Rohit Sharma
1796,2024-11-06,Referral,Noida,18400000,Villa,Urban Square,Aman Sharma
1797,2024-04-30,99acres,Bangalore,18500000,Villa,Palm Towers,Priya Kapoor
1798,2024-07-22,Referral,Pune,15300000,Villa,Sky Residency,Rohit Sharma
1799,2024-05-10,Google Ads,Noida,12800000,Plot,Elite Heights,Viral Kohli
1800,2024-10-12,Facebook,Gurgaon,9500000,Villa,Elite Heights,Viral Kohli
1801,2024-07-12,Google Ads,Gurgaon,16800000,Villa,Sky Residency,Sachin Tendulkar
1802,2024-10-14,Google Ads,Gurgaon,4500000,Plot,Sky Residency,Aman Sharma
1803,2024-09-05,Google Ads,Hyderabad,11000000,Plot,Elite Heights,Rohit Sharma
1804,2024-08-19,Google Ads,Noida,10300000,Villa,Sky Residency,Ravi Mehta
1805,2024-04-21,Channel Partner,Mumbai,7400000,Villa,Urban Square,Shefali Mehta
1806,2024-12-02,Walk-in,Mumbai,14000000,Plot,Green Valley,Praveen Tambe
1807,2024-05-02,Google Ads,Mumbai,11500000,Apartment,Palm Towers,Priya Kapoor
1808,2024-01-01,Channel Partner,Noida,8300000,Villa,Elite Heights,Ravi Mehta
1809,2024-04-07,Google Ads,Gurgaon,16300000,Villa,Elite Heights,Praveen Tambe
1810,2024-02-29,Google Ads,Bangalore,8400000,Villa,Sky Residency,Ravi Mehta
1811,2024-11-28,Google Ads,Noida,3900000,Plot,Green Valley,Shefali Mehta
1812,2024-09-07,99acres,Gurgaon,6300000,Villa,Urban Square,Priya Kapoor
1813,2024-07-26,Referral,Pune,10100000,Apartment,Green Valley,Shefali Mehta
1814,2024-04-17,99acres,Mumbai,19600000,Apartment,Sky Residency,Shefali Mehta
1815,2024-07-06,Referral,Pune,13000000,Villa,Urban Square,Praveen Tambe
1816,2024-10-19,Google Ads,Pune,13300000,Apartment,Elite Heights,Ravi Mehta
1817,2024-07-08,Google Ads,Hyderabad,3600000,Villa,Green Valley,Neha Singh
1818,2024-04-11,Facebook,Gurgaon,3100000,Apartment,Urban Square,Viral Kohli
1819,2024-09-05,Google Ads,Noida,20000000,Plot,Elite Heights,Shefali Mehta
1820,2024-12-16,99acres,Gurgaon,11400000,Plot,Green Valley,Rohit Sharma
1821,2024-11-30,Walk-in,Hyderabad,18700000,Villa,Sky Residency,Neha Singh
1822,2024-03-30,Referral,Gurgaon,12900000,Apartment,Palm Towers,Sachin Tendulkar
1823,2024-02-14,Google Ads,Pune,8200000,Villa,Sky Residency,Priya Kapoor
1824,2024-03-19,Channel Partner,Gurgaon,15600000,Villa,Palm Towers,Ravi Mehta
1825,2024-07-15,Facebook,Noida,3400000,Villa,Urban Square,Priya Kapoor
1826,2024-06-18,Facebook,Pune,19600000,Apartment,Sky Residency,Aman Sharma
1827,2024-02-24,Facebook,Pune,9700000,Apartment,Urban Square,Sachin Tendulkar
1828,2024-01-15,Facebook,Gurgaon,5400000,Apartment,Palm Towers,Sachin Tendulkar
1829,2024-08-24,Google Ads,Pune,7500000,Plot,Elite Heights,Praveen Tambe
1830,2024-05-06,99acres,Gurgaon,9800000,Apartment,Elite Heights,Riya Kapoor
1831,2024-12-23,Google Ads,Pune,11100000,Villa,Green Valley,Priya Kapoor
1832,2024-08-31,Facebook,Gurgaon,9700000,Apartment,Elite Heights,Shefali Mehta
1833,2024-11-29,Google Ads,Noida,9000000,Villa,Sky Residency,Priya Kapoor
1834,2024-06-22,99acres,Mumbai,7100000,Apartment,Sky Residency,Viral Kohli
1835,2024-12-10,Referral,Mumbai,19200000,Villa,Sky Residency,Aman Sharma
1836,2024-10-08,Housing,Noida,15400000,Villa,Green Valley,Sachin Tendulkar
1837,2024-11-26,Facebook,Pune,13100000,Plot,Elite Heights,Rohit Sharma
1838,2024-02-20,Google Ads,Pune,8800000,Apartment,Elite Heights,Praveen Tambe
1839,2024-08-12,Google Ads,Pune,8100000,Plot,Sky Residency,Priya Kapoor
1840,2024-04-27,Facebook,Pune,9100000,Villa,Green Valley,Praveen Tambe
1841,2024-04-01,Google Ads,Noida,10000000,Apartment,Elite Heights,Rohit Sharma
1842,2024-10-13,Housing,Gurgaon,7900000,Plot,Sky Residency,Shefali Mehta
1843,2024-05-05,Google Ads,Gurgaon,7000000,Villa,Elite Heights,Viral Kohli
1844,2024-08-10,Google Ads,Gurgaon,5000000,Apartment,Green Valley,Shefali Mehta
1845,2024-06-06,99acres,Bangalore,13300000,Plot,Palm Towers,Priya Kapoor
1846,2024-05-11,Walk-in,Mumbai,18800000,Plot,Palm Towers,Rohit Sharma
1847,2024-07-22,Facebook,Hyderabad,14300000,Plot,Palm Towers,Neha Singh
1848,2024-11-05,Referral,Noida,4100000,Plot,Urban Square,Ravi Mehta
1849,2024-12-31,Referral,Noida,14700000,Plot,Palm Towers,Priya Kapoor
1850,2024-05-11,Google Ads,Pune,3300000,Apartment,Elite Heights,Ravi Mehta
1851,2024-07-28,Google Ads,Pune,14400000,Apartment,Palm Towers,Ravi Mehta
1852,2024-05-26,Housing,Mumbai,9600000,Apartment,Palm Towers,Viral Kohli
1853,2024-04-02,Referral,Bangalore,7300000,Apartment,Green Valley,Neha Singh
1854,2024-02-22,Walk-in,Hyderabad,10400000,Villa,Sky Residency,Ravi Mehta
1855,2024-10-10,Google Ads,Hyderabad,19900000,Villa,Palm Towers,Praveen Tambe
1856,2024-02-03,Google Ads,Noida,16400000,Plot,Urban Square,Neha Singh
1857,2024-12-09,99acres,Pune,5400000,Plot,Palm Towers,Praveen Tambe
1858,2024-07-08,Google Ads,Pune,4700000,Plot,Palm Towers,Priya Kapoor
1859,2024-02-10,Google Ads,Bangalore,16400000,Villa,Urban Square,Priya Kapoor
1860,2024-11-03,99acres,Noida,13600000,Villa,Green Valley,Neha Singh
1861,2024-06-17,Facebook,Pune,17800000,Plot,Elite Heights,Rohit Sharma
1862,2024-01-20,Google Ads,Mumbai,11200000,Apartment,Urban Square,Rohit Sharma
1863,2024-07-19,Facebook,Pune,7700000,Plot,Palm Towers,Rohit Sharma
1864,2024-07-19,Facebook,Mumbai,13700000,Apartment,Green Valley,Riya Kapoor
1865,2024-08-14,Google Ads,Hyderabad,18000000,Villa,Green Valley,Viral Kohli
1866,2024-12-11,Referral,Hyderabad,5000000,Apartment,Urban Square,Neha Singh
1867,2024-06-06,Google Ads,Pune,18700000,Villa,Sky Residency,Shefali Mehta
1868,2024-04-24,99acres,Gurgaon,10600000,Apartment,Palm Towers,Ravi Mehta
1869,2024-07-29,Housing,Mumbai,17500000,Villa,Sky Residency,Riya Kapoor
1870,2024-06-27,Google Ads,Pune,18300000,Plot,Elite Heights,Shefali Mehta
1871,2024-11-26,Google Ads,Pune,8800000,Apartment,Green Valley,Sachin Tendulkar
1872,2024-04-09,99acres,Mumbai,5300000,Plot,Green Valley,Praveen Tambe
1873,2024-07-27,99acres,Noida,12200000,Plot,Green Valley,Neha Singh
1874,2024-04-09,Google Ads,Noida,18800000,Villa,Palm Towers,Priya Kapoor
1875,2024-12-13,Referral,Gurgaon,16500000,Villa,Palm Towers,Rohit Sharma
1876,2024-10-12,Google Ads,Noida,12200000,Apartment,Sky Residency,Riya Kapoor
1877,2024-04-22,Google Ads,Mumbai,18900000,Apartment,Green Valley,Sachin Tendulkar
1878,2024-10-07,Google Ads,Gurgaon,3900000,Apartment,Sky Residency,Riya Kapoor
1879,2024-03-21,Housing,Gurgaon,17000000,Villa,Elite Heights,Ravi Mehta
1880,2024-09-16,99acres,Gurgaon,11500000,Villa,Green Valley,Aman Sharma
1881,2024-06-07,Housing,Noida,17800000,Villa,Sky Residency,Ravi Mehta
1882,2024-07-15,Google Ads,Bangalore,19800000,Apartment,Urban Square,Aman Sharma
1883,2024-12-28,Housing,Noida,3800000,Plot,Urban Square,Aman Sharma
1884,2024-09-09,Google Ads,Pune,4300000,Plot,Sky Residency,Riya Kapoor
1885,2024-12-16,Google Ads,Gurgaon,14400000,Apartment,Elite Heights,Ravi Mehta
1886,2024-06-15,Referral,Pune,10800000,Apartment,Sky Residency,Ravi Mehta
1887,2024-11-29,Referral,Mumbai,18000000,Plot,Sky Residency,Priya Kapoor
1888,2024-05-23,Google Ads,Noida,9000000,Apartment,Palm Towers,Ravi Mehta
1889,2024-08-06,Google Ads,Gurgaon,8100000,Plot,Palm Towers,Rohit Sharma
1890,2024-07-12,Google Ads,Hyderabad,10100000,Plot,Urban Square,Viral Kohli
